,author,published_at,updated_at,like_count,text
1690,Shizuka Kaguya,2019-05-23T23:36:59Z,2019-05-23T23:36:59Z,1,"It&#39;s funny that people still thinking he is cheating, but he has an gaming chair and gaming headset that&#39;s why he is better then everything else <b>oof</b>"
1691,Banuner,2019-05-23T20:17:13Z,2019-05-23T20:17:13Z,0,You literally get paid to play video games. Thats lile the dream gamer job and you go and fuck it up
1692,tanha shikder,2019-05-23T19:57:19Z,2019-05-23T19:57:19Z,0,RIP Indian Csgo
1693,Philomena Sumesh,2019-05-23T16:04:14Z,2019-05-23T16:04:14Z,1601,He protecc<br>He atacc<br><b>But most importantly he aint gonna get his career bacc</b>
1694,Hawkingseye,2019-05-23T13:39:05Z,2019-05-23T13:39:05Z,3,Forsaken playing the game of Life:<br><br><br><b>Gets caught cheating</b><br><br><br><b>GAME OVER</b>
1695,Md Tihan,2019-05-22T17:11:01Z,2019-05-22T17:11:01Z,0,Indian&#39;s are hacker!!
1696,ReySon Plays,2019-05-22T16:30:32Z,2019-05-22T16:30:32Z,0,Shroud is waving
1697,Ahmer Aftab Patel,2019-05-22T09:04:43Z,2019-05-22T09:04:43Z,0,xD
1698,Andrew,2019-05-21T10:04:35Z,2019-05-21T10:04:35Z,0,<b>pls Foresaken me</b>
1699,StreetCleaners,2019-05-20T23:00:15Z,2019-05-20T23:00:15Z,1,He just has a good gaming chair
1700,Shiba INU,2019-05-18T23:56:32Z,2019-05-18T23:56:32Z,0,"ai galera para quer quiser testa um mais izi ta na mao <a href=""https://www.youtube.com/watch?v=Irgz8wQYu4g&amp;t=53s"">https://www.youtube.com/watch?v=Irgz8wQYu4g&amp;t=53s</a>       <a href=""https://www.youtube.com/watch?v=47VA5I82WTg&amp;t=6s"">https://www.youtube.com/watch?v=47VA5I82WTg&amp;t=6s</a>"
1701,Grzmot mine,2019-05-18T13:11:55Z,2019-05-18T13:11:55Z,2,When someone said tips for global to forsaken i immeadiately think 1. Use hacks<br>2. Try not to get caught<br>3. Lose your career if you get caught.
1702,FxRy,2019-05-17T15:15:26Z,2019-05-17T15:15:26Z,0,Ezfrags for forsaken 😂😂😂
1703,Netu,2019-05-15T14:23:35Z,2019-05-15T14:23:35Z,0,CANCER PLAYERS!!  GANDU!!!  HAHAHA
1704,"Delute, Rommel A.",2019-05-15T08:47:51Z,2019-05-15T08:47:51Z,0,bobs got robbed
1705,Jigme Wangchuk,2019-05-15T03:20:22Z,2019-05-15T03:20:22Z,0,"Lol now there are so many of these kind of try hards on R6s PS4 using Mouse and keyboard thinking they are pros, when in reality they are the biggest noobs."
1706,NT_Nam,2019-05-13T18:26:09Z,2019-05-13T18:26:09Z,0,"I just finished 1 game, and i met a guy who used cheating. Then come back here to watch this video. Let me ask a question!. Do you feel happy when using cheating software on this game?"
1707,さかだ,2019-05-13T14:09:52Z,2019-05-13T14:09:52Z,0,"so those guys not only scam like irs / tech service, they also hack in official match? wtf"
1708,张瑞庭,2019-05-13T00:54:38Z,2019-05-13T00:54:38Z,0,干得漂亮
1709,RVGENomini,2019-05-12T20:58:54Z,2019-05-12T20:58:54Z,0,u need some hacks to make better youtube content
1710,Muhammad Umar,2019-05-12T14:27:38Z,2019-05-12T14:27:38Z,0,Indian and asians no 1 cheater.
1711,Lumijo,2019-05-12T14:26:57Z,2019-05-12T14:26:57Z,1,T-gay<br>=
1712,Muhammad Umar,2019-05-12T14:26:00Z,2019-05-12T14:26:00Z,0,"Sala philosphy to eysa mara jaise koi Shroud ka pardada ho. Round par foucus kar , rank pe nahi. Chutiya"
1713,D4RK 4C3,2019-05-11T16:38:31Z,2019-05-11T16:38:31Z,0,For fuck Saken
1714,Varnium,2019-05-11T12:58:52Z,2019-05-11T12:58:52Z,0,Indians are well known for their scams. Wake up!
1715,aza kyo,2019-05-11T02:16:11Z,2019-05-11T02:16:11Z,0,Stupid india
1716,Michael Leung,2019-05-10T13:09:41Z,2019-05-10T13:09:41Z,2,why his teammates don&#39;t have the surprise microexprations when they saw the word.exe...
1717,Dragyn Fyng,2019-05-09T19:40:13Z,2019-05-09T19:40:13Z,0,"1 down, 1.3 billion to go"
1718,ImSayak,2019-05-09T15:24:40Z,2019-05-09T15:24:40Z,0,Marzil is like ..............
1719,Gabe™,2019-05-08T22:33:33Z,2019-05-08T22:33:33Z,240,"(In the voice of monotone Tommy Wiseau) “I did not cheat! I did not. Oh, hi Clara!”"
1720,Cage07,2019-05-08T20:20:53Z,2019-05-08T20:20:53Z,0,who tries to hack your accounts? Indians...who can have the ordasity to cheat in an official contest? Indians....
1721,Ahmed khamis,2019-05-08T16:26:48Z,2019-05-08T16:26:48Z,449,"if pro players using hacks in tourny and they hardly find out , imagin normal trash players in game?"
1722,Stevevipcsgo2099,2019-05-08T11:09:55Z,2019-05-08T11:09:55Z,0,india idiot
1723,Kozuta,2019-05-08T08:29:32Z,2019-05-08T08:29:32Z,0,his teammate beside him looks disappointed
1724,Tammy Boutique,2019-05-08T00:27:18Z,2019-05-08T00:27:18Z,0,hindi..  china.. vietnam.. a lot hacker there..
1725,My ass,2019-05-07T21:22:36Z,2019-05-07T21:22:36Z,0,Bad country with disgusting people 😜😜
1726,xeyN,2019-05-07T14:37:47Z,2019-05-07T14:37:47Z,1,"Dude look at <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=2m55s"">2:55</a> in the chat<br>STALKER knew!!"
1727,TalalioisKewl,2019-05-06T12:58:59Z,2019-05-06T12:58:59Z,0,Indian noobs
1728,Mochammad Sultan Fauzi,2019-05-06T02:17:52Z,2019-05-06T02:17:52Z,0,"You India, You lose"
1729,Minh Tran,2019-05-05T17:38:49Z,2019-05-05T17:38:49Z,20,"Eat by hand, cheat on LAN, he&#39;s Indian =]]]"
1730,Ivan,2019-05-05T14:39:52Z,2019-05-05T14:39:52Z,0,Oof
1731,joetristan Atanoso,2019-05-04T05:07:22Z,2019-05-04T05:07:22Z,0,fucking Cheating
1732,Stefan,2019-05-04T01:56:02Z,2019-05-04T01:56:02Z,6,"He wasnt cheating, he was scaming"
1733,ken coby,2019-05-04T00:45:39Z,2019-05-04T00:45:39Z,0,Hahahaha hax only are for noobs
1734,I want to die,2019-05-03T23:13:43Z,2019-05-03T23:13:43Z,0,Fucking Clara&#39;s at it again
1735,Coyote Rx,2019-05-03T21:42:02Z,2019-05-03T21:42:02Z,0,He wasn’t cheating he was just helping a client with their Mac clean up pro and had access to their computer.
1736,mario,2019-05-03T20:01:16Z,2019-05-03T20:01:16Z,11290,My favorite part is his teammates just looking at him so disappointed lmaooo
1737,Jeric Garcia,2019-05-03T10:34:20Z,2019-05-03T10:34:20Z,0,Idiot
1738,Humble,2019-05-03T01:29:41Z,2019-05-03T01:29:41Z,0,Hiscareergon
1739,خالد الرزقي,2019-05-02T22:38:11Z,2019-05-02T22:38:11Z,0,REST IN PEACE صديق
1740,Anta Rizuki,2019-05-02T21:25:47Z,2019-05-02T21:25:47Z,0,India cheater
1741,Mandau,2019-05-02T21:20:08Z,2019-05-02T21:20:08Z,0,Stupid fucking india hacker
1742,Bagingo Springo,2019-05-02T20:46:23Z,2019-05-02T20:46:23Z,0,I&#39;m wondering why would you compete if you cheat
1743,IAM General,2019-05-02T15:01:19Z,2019-05-02T15:01:19Z,0,whats the fun when you know you will win b4 it starts.
1744,AB the GoaT 🐐,2019-05-02T12:07:24Z,2019-05-02T12:07:24Z,0,Somebody tell me what title of that indian song??
1745,JoelTheDuck,2019-05-02T11:33:07Z,2019-05-02T11:33:07Z,1,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m30s"">0:30</a> what&#39;s the name of the clip?"
1746,Watching..,2019-05-02T09:36:04Z,2019-05-02T09:36:04Z,0,nobody:<br>Indians:
1747,Lube sky baller,2019-05-02T09:29:11Z,2019-05-02T09:29:11Z,0,Indians cant stop hacking and scamming its just there thing fucking loser people.
1748,tonton gallardo,2019-05-02T07:33:31Z,2019-05-02T07:33:31Z,0,im only here to read some comments &lt;3
1749,Uncle,2019-05-02T05:57:22Z,2019-05-02T05:57:22Z,0,I don’t get it. What the fuck do those files mean?!?
1750,nnggg hhaa,2019-05-02T00:25:14Z,2019-05-02T00:25:14Z,0,"what with indians and scams, do they have it in their blood or something?"
1751,Scully Sully,2019-05-01T23:51:54Z,2019-05-01T23:51:54Z,0,He done fucked up.
1752,Rookie Gamer,2019-05-01T22:41:21Z,2019-05-01T22:41:21Z,0,Indian guy cheating what is suprising here?
1753,Food Slug,2019-05-01T22:09:21Z,2019-05-01T22:09:21Z,0,"join this hack - <a href=""https://skiplink.io/rb2iGh"">https://skiplink.io/rb2iGh</a>"
1754,Rob Pros,2019-05-01T19:47:51Z,2019-05-01T19:47:51Z,0,This event says something about his culture as a whole.
1755,金Zєυs,2019-05-01T15:21:07Z,2019-05-01T15:21:07Z,0,SHROUD VS FORSAKEN<br>LIKE SHROUD=👍<br>DISLIKE FORSAKEN=👎
1756,Anonymous helper,2019-05-01T14:38:12Z,2019-05-01T14:38:12Z,0,Indians are given cheaters!!! No difference to pakistanis and africans! I grew up in a country where these race do a massive damage in its culture and tourism.
1757,D4RK 4C3,2019-05-01T13:26:23Z,2019-05-01T13:26:23Z,0,Forfucksaken
1758,Deffcolony,2019-05-01T11:29:05Z,2019-05-01T11:29:05Z,2,Clickbait... Dont call this a OFFICIAL VIDEO because you edited alot of the real video... just upload the normal livestream part
1759,Zack One,2019-05-01T11:28:00Z,2019-05-01T11:28:10Z,0,India is a country that born a lot of hackers..that&#39;s why many people don&#39;t want to play online games with Indian
1760,Moh'd Rizwan,2019-05-01T10:42:14Z,2019-05-01T10:42:14Z,0,Deletes hacks infront of admin like a boss lol
1761,Zedekiah Joe Diaz,2019-05-01T08:31:32Z,2019-05-01T08:31:32Z,7522,Should’ve name the folder Endgame Spoilers. I bet no one will open it
1762,friet pan,2019-05-01T08:16:58Z,2019-05-01T08:16:58Z,0,Where do you find a non hacking and scamming indian these days?
1763,Maw,2019-05-01T05:14:57Z,2019-05-01T05:14:57Z,0,That&#39;s why i dont trust opposite of out + dog
1764,Anemic AMV,2019-05-01T04:51:22Z,2019-05-01T04:51:22Z,0,Indians thooo
1765,parida ibrahim,2019-05-01T04:46:52Z,2019-05-01T04:47:49Z,2,Refree: <b>Imma bout to end his whole man&#39;s career!</b>
1766,dass video,2019-04-30T21:58:32Z,2019-04-30T21:58:32Z,4,He will get an award for that because in India if you are failed to do something you are a legend 😂😂
1767,Emil,2019-04-30T20:50:52Z,2019-04-30T20:50:52Z,0,Clara was probobly on his pc!
1768,Qqqwwerd Jdbebwnqn,2019-04-30T18:13:55Z,2019-04-30T18:13:55Z,0,0：09 😳
1769,Mehemmed Russia,2019-04-30T17:14:00Z,2019-04-30T17:14:00Z,0,NO hack
1770,victoria grefaldeo,2019-04-30T17:03:22Z,2019-04-30T17:03:22Z,0,I hate cheters
1771,nycflo718,2019-04-30T11:58:05Z,2019-04-30T11:58:05Z,0,It was just a curry recipe
1772,BZ,2019-04-30T11:07:38Z,2019-04-30T11:07:38Z,0,What the fuck is happening in this video
1773,Broen Gabrielle Barut,2019-04-30T10:56:47Z,2019-04-30T10:56:47Z,0,Back to tech supporting again
1774,Don Mizhidor,2019-04-30T08:07:18Z,2019-04-30T08:07:18Z,3599,<b>gets discovered</b><br>&quot;Forfucksaken&quot;
1775,Tetra Zone,2019-04-30T06:49:39Z,2019-04-30T06:49:39Z,0,Indians ka International bezti 🤣🤣🤣.
1776,Froggy,2019-04-30T04:38:48Z,2019-04-30T04:38:48Z,0,Indians
1777,RoyalFlush168,2019-04-29T21:44:57Z,2019-04-29T21:44:57Z,0,Full of hackers and scammers
1778,Me,2019-04-29T20:04:16Z,2019-04-29T20:04:16Z,7,S.T.A.L.K.E.R: that’s y u guys produce these hackers as a pro<br>S.T.A.L.K.E.R: GG india
1779,russrt spooling,2019-04-29T19:32:30Z,2019-04-29T19:32:30Z,0,Cheaters from india ya dont say hmmm
1780,M4rksz1,2019-04-29T19:19:03Z,2019-04-29T19:19:03Z,0,Fucking bitch.
1781,Black Arrow,2019-04-29T16:38:40Z,2019-04-29T16:38:40Z,3,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m21s"">0:21</a>, the look of a serial killer..."
1782,Wanna Cry,2019-04-29T15:59:37Z,2019-04-29T15:59:37Z,0,You india you lose..
1783,oz yy,2019-04-29T13:55:25Z,2019-04-29T13:55:25Z,0,T-Series people wkwkwk
1784,Gabriel,2019-04-29T13:05:20Z,2019-04-29T13:05:46Z,21,Brought you by T series<br>i feel bad for his teammates
1785,ZRX,2019-04-29T10:19:16Z,2019-04-29T10:19:16Z,0,Forsaken nob lol
1786,KLmaster,2019-04-29T07:53:22Z,2019-04-29T07:53:22Z,0,You india You cheater
1787,Jerico Vanzuela,2019-04-29T04:49:22Z,2019-04-29T04:49:22Z,0,If that E-sports qualifiers at cs.go has chaught using a cheats. I will be Disqualified and the members too
1788,diz,2019-04-28T22:11:51Z,2019-04-28T22:11:51Z,0,The ROBLOX guy? Forsaken aka tofuu
1789,GabLeL,2019-04-28T20:57:18Z,2019-04-28T20:57:18Z,0,This moment was hilarious
1790,raffy Binumbaran,2019-04-28T20:32:46Z,2019-04-28T20:32:46Z,0,"Once a cheater, always be a cheater"
1791,cilams,2019-04-28T19:28:20Z,2019-04-28T19:28:20Z,1,Wait is he really hacked the game please i need answers
1792,Pangpon Charoenphol,2019-04-28T18:54:33Z,2019-04-28T18:54:33Z,0,Qualche Italiano che mi spiegate che hack usa?
1793,aza kyo,2019-04-28T18:02:01Z,2019-04-28T18:02:01Z,0,Keling bodo pundek paria
1794,Korn Aalching,2019-04-28T17:59:52Z,2019-04-28T17:59:52Z,0,ไอพวกโกง​ไก่กาก​ อ่อน
1795,Adrind Azril,2019-04-28T14:22:58Z,2019-04-28T14:23:12Z,13,"Father, father, father, father!<br>Father into your hands, I commend my spirit<br>Father into your hands<br>why have you <b>forsaken</b> me<br>In your eyes <b>forsaken</b> me<br>In your thoughts <b>forsaken</b> me<br>In your heart <b>forsaken</b> me oh"
1796,Java_Merauke,2019-04-28T13:59:39Z,2019-04-28T13:59:39Z,0,India great country great people
1797,Tadano,2019-04-28T12:31:11Z,2019-04-28T12:31:11Z,0,ALL INDIAN PLAYERS ARE CHEATERS AND DUMB
1798,Hill 1s,2019-04-28T10:37:47Z,2019-04-28T10:37:47Z,0,Nice man...let me try your cheat :v
1799,kitty kat,2019-04-28T07:30:18Z,2019-04-28T07:30:18Z,0,shame
1800,GRaeCing,2019-04-28T07:13:34Z,2019-04-28T07:13:34Z,0,"Forsaken my ass,<br><br>Now you&#39;re about to be forsaken<br>By your team, that is."
1801,_ Altruistic_,2019-04-28T01:44:28Z,2019-04-28T01:44:28Z,0,<b>word.exe</b>
1802,Lappo,2019-04-28T00:01:28Z,2019-04-28T00:01:28Z,0,T Series caught using Subbots colorized
1803,Raffael Ganza,2019-04-27T18:25:52Z,2019-04-27T18:25:52Z,0,POTANGINA CHEATER!!! TOL NAKAHIYA KA BAT KASI NAGDADAYA AH...POTANGINA MO!!! ALAM MO WAG KANA MAGLARO KASI CANCER KA SA LIPUNAN KA GAGOOOOO.
1804,Gautam Chopra,2019-04-27T17:08:41Z,2019-04-27T17:08:41Z,0,"Man,this might have obliterated his career."
1805,Altaf Hussain,2019-04-27T16:27:31Z,2019-04-27T16:27:31Z,0,Now he is  a scammer at a call center.
1806,เลิศฤทธิ์ บุญรักษ์,2019-04-27T15:40:06Z,2019-04-27T15:40:06Z,0,Noob plus stupid
1807,wo9ui39w9difif9f9,2019-04-27T15:30:36Z,2019-04-27T15:30:36Z,0,This guy just destroyed the image of Indian gamimg community like if u agree<br><br><br><br><br><br><br><br><br>😠
1808,Shan Ho Wong,2019-04-27T14:52:55Z,2019-04-27T14:52:55Z,0,What is those three things?
1809,Enguun Soyombo,2019-04-27T14:48:00Z,2019-04-27T14:48:00Z,1,Uh huh
1810,Aliga Fans,2019-04-27T10:37:25Z,2019-04-27T10:37:25Z,0,Shroud : I&#39;m still fast fuck boy... I&#39;m still fast can run boy... still fast fuck boy
1811,Notorious Ace,2019-04-27T10:14:38Z,2019-04-27T10:14:38Z,0,"<a href=""https://youtu.be/A4gGhXzy_XY"">https://youtu.be/A4gGhXzy_XY</a>"
1812,BORJA PAULO ENRICO ABM,2019-04-27T07:42:38Z,2019-04-27T07:42:38Z,0,Fucking video it will destroy my phone speaker fuck
1813,slaking21,2019-04-27T07:32:13Z,2019-04-27T07:32:13Z,0,TUK TUK TUK TUK TUK TUK TUK TUK TU TATATA
1814,Sid,2019-04-27T04:28:21Z,2019-04-27T04:28:21Z,0,And this is why Indians have a bad name
1815,tân nhật,2019-04-27T04:13:29Z,2019-04-27T04:13:29Z,0,Name&#39;s music in 0.25 please
1816,kidd,2019-04-26T23:16:02Z,2019-04-26T23:16:02Z,0,Indian so noob until use hack HAHAHAHA no wonder there is no pro player hahaha
1817,Your Smile,2019-04-26T22:56:52Z,2019-04-26T22:56:52Z,7,Kiska ball.. Umpires ball 😂😂<br>Those sarcastic comments are lit 💥💥
1818,Rizky Wahyudi,2019-04-26T18:19:24Z,2019-04-26T18:19:24Z,0,Fuck hacker
1819,Rapeewich bootsabong,2019-04-26T08:51:23Z,2019-04-26T08:51:23Z,0,go back and sell curry
1820,Hannexuu,2019-04-26T08:38:35Z,2019-04-26T08:38:35Z,0,foreskin
1821,Beat Freak,2019-04-26T06:26:11Z,2019-04-26T06:26:11Z,0,What a disgrace ur not a gamer ur just a guys who just wanna a win to be call a legend ur not legend ur trash go 1v1 shroud lets see whos more legend
1822,Beat Freak,2019-04-26T06:25:32Z,2019-04-26T06:25:32Z,3,What a disgrace ur not a gamer ur just a guys who just wanna a win to be call a legend ur not legend ur trash go 1v1 shroud lets see whos more legend
1823,Septian Rico,2019-04-26T04:06:04Z,2019-04-26T04:06:04Z,1,Trash
1824,『ノワール』,2019-04-25T23:11:22Z,2019-04-25T23:11:22Z,1,Hiscareergon hahahahhaha
1825,Morphing Reality,2019-04-25T20:44:06Z,2019-04-25T20:44:06Z,0,The coach&#39;s eyes match the beat of the song good stuff
1826,Lolla_Yollanda,2019-04-25T15:23:02Z,2019-04-25T15:23:02Z,1,This is why we dont trust t series
1827,Syxca,2019-04-25T13:44:24Z,2019-04-25T13:44:24Z,2,i feel bad for his teammate
1828,Dxisy,2019-04-25T13:06:56Z,2019-04-25T13:06:56Z,0,He using shroud.exe
1829,Azrael,2019-04-25T10:36:57Z,2019-04-25T10:36:57Z,1,Once an Indian alaways an Indian
1830,Bondon,2019-04-25T07:47:29Z,2019-04-25T07:47:29Z,0,Still surprised that his teammate didn’t break a keyboard over Forsaken’s head then and there in front of everyone.
1831,Gökhan Aksoylu,2019-04-24T16:40:11Z,2019-04-24T16:40:11Z,0,Fuckin street shitter
1832,BiliBuluBala,2019-04-24T16:18:47Z,2019-04-24T16:18:47Z,0,Idiot +stupid exe india :(
1833,hannah Aguila,2019-04-24T10:25:45Z,2019-04-24T10:25:45Z,0,He clearly is like T-series
1834,Raphael Mercado,2019-04-24T08:46:43Z,2019-04-24T08:46:43Z,3,I guess his career got FORSAKENED badum tss
1835,ReuRez,2019-04-24T06:49:09Z,2019-04-24T06:49:09Z,0,The mate beside him was like<br><br><br><br>What the fucc did u fuckin do u lil shit
1836,Meccaaa,2019-04-24T04:43:28Z,2019-04-24T04:43:28Z,0,India:v
1837,RiOnElL GeOyInGoO,2019-04-24T02:01:04Z,2019-04-24T02:01:04Z,0,"He protecc<br><br>He attacc<br><br>But most importantly, <br><br>He hacc"
1838,PrehistoricLEGO,2019-04-23T22:35:20Z,2019-04-23T22:35:20Z,0,Dude what the fuck is Clara’s problem
1839,Aku Gusti,2019-04-23T21:58:44Z,2019-04-23T22:00:00Z,0,So very poor guy ... Ouhh no .
1840,Melanie Ualat,2019-04-23T08:10:13Z,2019-04-23T08:10:13Z,0,<b>HISCAREERAGON</b>
1841,Aku Hamba,2019-04-23T07:00:23Z,2019-04-23T07:00:23Z,0,Noobies indian buu
1842,Topav,2019-04-23T05:48:48Z,2019-04-23T05:48:48Z,0,Keling paria
1843,Rangga Putra A,2019-04-23T04:45:37Z,2019-04-23T04:45:37Z,0,"India goblok, negara pengahasil manusia terjorok sedunia"
1844,ryan yuwanto,2019-04-22T19:50:28Z,2019-04-22T19:50:28Z,1,"<a href=""http://www.youtube.com/results?search_query=%23STUPID"">#STUPID</a>"
1845,CleopatrA69,2019-04-22T12:11:37Z,2019-04-22T12:11:37Z,1,"Reason why I open YouTube, reading comment 😀"
1846,SlayeCohen,2019-04-22T06:12:28Z,2019-04-22T06:12:28Z,0,"This shoul be a crime, cheaters steal people&#39;s time and sometimes even sanity... This fucker and many others should bee in jail. Piece of shit, street shitter."
1847,Michael John Morales,2019-04-21T08:17:58Z,2019-04-21T08:17:58Z,1720,Crosshair placement = sucks<br>Reaction time = sucks<br>But he got cheats... What a legend!
1848,JoHN,2019-04-21T06:26:05Z,2019-04-21T06:26:05Z,0,Is that Xray Hack Right?
1849,JoHN,2019-04-21T05:52:15Z,2019-04-21T05:52:15Z,0,Disqualified for cheaters
1850,Frence Ian Esparcia,2019-04-21T00:57:31Z,2019-04-21T00:57:31Z,0,He protec<br>He attacc<br>But most importantly<br>He hacc
1851,Suck my ponytail,2019-04-20T21:40:04Z,2019-04-20T21:40:04Z,0,Fitting name for his career
1852,amio overlord,2019-04-20T20:39:31Z,2019-04-20T20:39:31Z,0,Fu k india
1853,Shan Goody,2019-04-20T20:36:11Z,2019-04-20T20:36:11Z,0,The dude on the rights like &quot;your a fucking dumbass&quot;
1854,Boy Se,2019-04-20T18:45:15Z,2019-04-20T18:45:15Z,0,World cheat india
1855,Andrei Ace,2019-04-20T14:31:58Z,2019-04-20T14:31:58Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m31s"">0:31</a> What was the title of this song?😂"
1856,Fil,2019-04-20T10:46:51Z,2019-04-20T10:46:51Z,62,Shroud : hah lol i even don&#39;t need a hack<br>I am faster than cheat <b>lmao.</b>
1857,SAMURAI MUSLIM,2019-04-19T20:22:16Z,2019-04-19T20:22:16Z,0,Forsaken in Our Hearts 😭😭<br>We members you <br>You are better than Xyp9x Simple Shroud Skadoodle ChrisJ
1858,Badreddine Kells,2019-04-19T19:18:43Z,2019-04-19T19:18:43Z,0,i just wanna know how did they caught him ?i mean did they just suspected him or what ? how exactly !!!!!!!!
1859,Wanna Cry Gaming,2019-04-19T12:37:28Z,2019-04-19T12:37:28Z,3,Is he indian??? Lmao always nooob in al games
